Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,ORG_PT023_001,ORG_PT023_002,ORG_PT023_003,ORG_PT023_004,ORG_PT023_005,ORG_PT023_006,ORG_PT023_007,ORG_PT023_008,ORG_PT023_009,ORG_PT023_010,ORG_PT023_011,ORG_PT023_012,ORG_PT023_013,ORG_PT023_014,ORG_PT023_015,ORG_PT023_016,ORG_PT023_017,ORG_PT023_018,ORG_PT023_019,ORG_PT023_020,ORG_PT023_021,ORG_PT023_022,ORG_PT023_023,ORG_PT023_024,ORG_PT023_025,ORG_PT023_026,ORG_PT023_027,ORG_PT023_028,ORG_PT023_029
"36005018302","Census Tract 183.02","Census Tract 183.02, Bronx County, New York","00","36","005","018302",3439.086,2801.54,1418.405,11.16151,0,50.8965,2.232303,6.250448,8.48275,314.3082,9.822132,718.355,3.571684,55.80757,202.2466,637.5457,76.34475,0,3.125224,57.14695,29.4664,37.05622,20.53719,212.9617,16.07258,79.02351,0,93.75671,12.05443
"36005018400","Census Tract 184","Census Tract 184, Bronx County, New York","00","36","005","018400",4050,3536,2224,18,0,156,13,0,6,0,776,73,0,71,199,514,79,9,0,113,0,0,12,0,259,0,0,42,0
"36005018500","Census Tract 185","Census Tract 185, Bronx County, New York","00","36","005","018500",12132,11522,8291,0,0,17,0,0,0,0,0,2188,0,41,985,610,387,19,0,0,6,0,0,0,0,182,0,16,0
"36005018900","Census Tract 189","Census Tract 189, Bronx County, New York","00","36","005","018900",8298.433,6883,3959.273,30.01581,46.8997,122.8772,36.58177,0,13.13192,156.645,114.4353,1776.561,0,69.41156,557.1685,1415.433,363.9417,68.47356,114.4353,211.9866,12.19392,23.44985,28.13982,76.91551,31.8918,228.8705,0,241.0645,14.06991
"36005019300","Census Tract 193","Census Tract 193, Bronx County, New York","00","36","005","019300",6823.567,5955,3548.727,15.98419,3.100299,27.12278,16.41823,0,0.8680838,129.355,80.56473,1635.439,0,37.58844,459.8315,868.567,258.0583,10.52644,11.56473,46.01335,21.80608,41.55015,12.86018,140.0845,23.1082,216.1295,0,80.93554,5.93009
"36005019400","Census Tract 194","Census Tract 194, Bronx County, New York","00","36","005","019400",1516,1270,762,0,11,40,0,0,5,0,254,137,0,16,45,246,19,0,0,26,0,0,0,0,175,0,6,20,0
"36005019500","Census Tract 195","Census Tract 195, Bronx County, New York","00","36","005","019500",6224,4796,2309,14,0,104,57,7,18,670,45,1136,0,89,347,1428,234,26,0,149,109,97,55,473,20,92,0,165,8
"36005019700","Census Tract 197","Census Tract 197, Bronx County, New York","00","36","005","019700",5168.823,3844.661,1837.442,22.1247,0,54.35628,14.2583,13.27612,64.32065,508.8276,32.59436,1066.672,0,81.26479,149.5248,1324.162,159.396,19.41863,14,68.98868,28.79272,39.33847,114.3563,328.4826,27.32956,299.966,27,157.0486,40.04453
"36005019900","Census Tract 199","Census Tract 199, Bronx County, New York","00","36","005","019900",7592,6686,3068,12,0,45,76,0,14,92,15,2165,0,29,1170,906,326,46,0,96,32,11,31,81,25,213,0,45,0
"36005020000","Census Tract 200","Census Tract 200, Bronx County, New York","00","36","005","020000",3929.576,3138.743,2109.451,6,0,98.52542,25,7,0,21.6167,584.1144,128.961,0,67,91.07436,790.8331,294.4935,0,0,73.29041,6,9.392446,0.3363818,17.44851,257.9123,24,0,107.9596,0
"36005020100","Census Tract 201","Census Tract 201, Bronx County, New York","00","36","005","020100",4494.847,3948.156,2187.863,24.01284,0.03287313,19.99348,8.98016,6.984569,6.984569,36.91843,42.97095,1334.292,0,61.99012,217.1321,546.6911,141.1165,6.984569,0,23.94709,0,21.9515,18.95811,24.94489,46.03009,163.9484,0,80.82144,17.9885
"36005020200","Census Tract 202","Census Tract 202, Bronx County, New York","00","36","005","020200",1941,1593,977,0,0,44,6,0,0,26,317,58,0,72,93,348,51,0,0,28,6,0,0,15,186,22,0,40,0
"36005020400","Census Tract 204","Census Tract 204, Bronx County, New York","00","36","005","020400",2501,1943,1093,7,0,66,9,0,6,9,504,44,0,58,147,558,19,0,0,7,0,0,0,0,491,13,0,28,0
"36005020501","Census Tract 205.01","Census Tract 205.01, Bronx County, New York","00","36","005","020501",5470.791,4487.082,2349.94,63.30154,0,59.60834,15.98552,0.01543125,15.36704,385.1,36.93866,1084.31,0,73.82441,402.6906,983.709,194.9693,47.91246,9.210967,44.87961,47.28296,44.8752,4.954401,237.6981,3.171728,191.3356,0,134.0446,23.37413
"36005020502","Census Tract 205.02","Census Tract 205.02, Bronx County, New York","00","36","005","020502",3432.125,2814.628,1473.888,39.75137,0,37.43575,10.03433,0,9.64839,241.9816,23.15614,679.6326,0,46.31227,252.7878,617.4969,122.3416,30.10298,5.789034,28.1733,29.71704,28.1733,3.087485,149.3571,1.929678,120.026,0,84.13396,14.66555
"36005020601","Census Tract 206.01","Census Tract 206.01, Bronx County, New York","00","36","005","020601",1896,1487,842,0,0,14,5,0,10,14,384,53,0,37,128,409,95,0,0,17,0,5,0,25,213,18,0,36,0
"36005020900","Census Tract 209","Census Tract 209, Bronx County, New York","00","36","005","020900",4152.792,3118.254,1502.669,0,0,44.70254,6.811816,14.04937,13.19789,386.4514,39.84392,806.4364,0,57.90043,246.1906,1034.538,127.6295,32.6432,0,84.24097,11.49494,38.7422,34.24432,336.5934,15.75232,143.28,0,198.4223,11.49494
"36005021001","Census Tract 210.01","Census Tract 210.01, Bronx County, New York","00","36","005","021001",7161.014,6160.117,4429.942,37.09494,20.10024,250.1922,58.02518,5.827244,27.28736,468.7814,385.1523,77.2487,0,130.8766,269.5889,1000.897,424.318,12.11816,14.34698,125.5559,35.27333,23.67141,19.66188,173.8416,70.18034,20.54055,0.01168129,81.35362,0.02336257
"36005021002","Census Tract 210.02","Census Tract 210.02, Bronx County, New York","00","36","005","021002",8889.569,7647.072,5499.26,46.04907,24.95212,310.5846,72.03155,7.233848,33.8741,581.9379,478.1219,95.89531,0,162.4681,334.6635,1242.497,526.7416,15.04329,17.81011,155.8631,43.78776,29.38532,24.40794,215.8042,87.12076,25.49872,0.01450097,100.9911,0.02900193
"36005021100","Census Tract 211","Census Tract 211, Bronx County, New York","00","36","005","021100",6784,5828,2855,0,0,35,5,25,6,98,151,2141,0,62,450,956,340,0,0,42,8,29,26,103,23,253,0,122,10
"36005021200","Census Tract 212","Census Tract 212, Bronx County, New York","00","36","005","021200",5349.634,4522.74,3109.72,27,27,215.4193,42.31047,8,8.532241,490.77,250.1569,11.57659,0,96.97168,235.2822,826.8945,371.0078,15,43,117.2419,0,14,21.57659,152.1047,36.96759,17,0,26.68543,12.31047
"36005021301","Census Tract 213.01","Census Tract 213.01, Bronx County, New York","00","36","005","021301",1679.944,1441.769,883.4077,15.00173,0,7.016412,0.004462955,5.00144,0,11.02217,11.01181,356.2568,0.003311224,0.006622449,153.0367,238.1752,57.05053,14,0,23.01008,0.00734228,11.00662,0.00115173,24.03974,0,98.03181,0.001295696,11.02476,0.001871562
"36005021302","Census Tract 213.02","Census Tract 213.02, Bronx County, New York","00","36","005","021302",6559.056,5342.231,2831.592,11.99827,0,113.9836,30.99554,9.99856,0,153.9778,81.98819,1783.743,22.99669,45.99338,254.9633,1216.825,350.9495,0,0,69.98992,50.99266,45.99338,7.998848,275.9603,0,220.9682,8.998704,171.9752,12.99813
"36005021501","Census Tract 215.01","Census Tract 215.01, Bronx County, New York","00","36","005","021501",5212,4032,2047,6,7,33,15,35,20,213,35,1358,21,39,203,1180,291,8,0,40,35,39,0,254,19,353,0,132,9
"36005021502","Census Tract 215.02","Census Tract 215.02, Bronx County, New York","00","36","005","021502",7693,6268,3209,13,0,44,6,4,22,205,21,1975,0,68,701,1425,329,57,14,97,52,26,43,96,23,532,0,128,28
"36005021601","Census Tract 216.01","Census Tract 216.01, Bronx County, New York","00","36","005","021601",3877,3081,1856,43,0,123,8,14,0,241,487,52,0,59,198,796,197,19,7,68,30,37,20,134,141,27,0,111,5
"36005021602","Census Tract 216.02","Census Tract 216.02, Bronx County, New York","00","36","005","021602",4924.417,3921.811,2555.798,32.856,11.94764,177.2233,12.94327,13.93891,36.83854,392.2807,290.7258,32.856,0,78.65527,285.7476,1002.606,469.9403,36.83854,35.84291,95.58109,13.93891,12.94327,15.93018,147.3542,68.69891,8.960727,5.973818,78.65527,11.94764
"36005021700","Census Tract 217","Census Tract 217, Bronx County, New York","00","36","005","021700",6197.289,5228.043,2466.358,18.04455,6.647991,26.59196,10.44684,3.798852,11.39655,148.7785,14.4365,1849.596,0,28.49139,643.4561,969.2457,275.6711,0.08904118,5.698277,28.64403,8.547417,25.64225,22.86943,142.9149,16.14512,340.2389,0,85.69041,17.09483
"36005021800","Census Tract 218","Census Tract 218, Bronx County, New York","00","36","005","021800",6185,5031,3235,17,0,104,29,15,0,131,469,569,0,170,292,1154,474,0,9,90,43,14,7,67,272,78,0,87,13
"36005021900","Census Tract 219","Census Tract 219, Bronx County, New York","00","36","005","021900",946.9398,802.0439,294.8232,0,0,11,0,0,6,49.63165,8.499484,385.2935,0,12,34.79607,144.896,0.6659783,6.233092,0,0.3995869,13,0,22.19979,48.19876,8,16.63268,0,24.56608,5
"36005022000","Census Tract 220","Census Tract 220, Bronx County, New York","00","36","005","022000",1376,1108,176,4,0,7,0,0,0,13,120,706,0,0,82,268,42,0,0,0,0,0,0,24,52,121,0,4,25
"36005022101","Census Tract 221.01","Census Tract 221.01, Bronx County, New York","00","36","005","022101",2689.088,2073.089,889.1309,5.423892,0,15.49683,11.2352,12.01005,13.94715,209.9821,69.34834,594.691,0,55.01376,196.8098,615.9991,104.2162,18.20878,0,43.00372,34.48046,14.72199,15.49683,151.4816,14.33457,129.0111,0,89.1068,1.937104
"36005022102","Census Tract 221.02","Census Tract 221.02, Bronx County, New York","00","36","005","022102",4190.088,3230.25,1385.427,8.45141,0,24.14688,17.50649,18.71384,21.7322,327.1903,108.0573,926.6367,0,85.72144,306.6654,959.8387,162.3878,28.37259,0,67.00761,53.72682,22.93954,24.14688,236.0358,22.33587,201.0228,0,138.8446,3.018361
"36005022200","Census Tract 222","Census Tract 222, Bronx County, New York","00","36","005","022200",2450.365,1927.26,1170.279,0,0,37.58069,6.689526,0,18.46776,182.23,349.8431,12.42341,0,70.02832,79.71785,523.1055,163.9922,0,0,26.7581,14,0,19.4234,102.8953,145.0324,0,0,44.31457,6.689526
"36005022300","Census Tract 223","Census Tract 223, Bronx County, New York","00","36","005","022300",4599.835,3354.836,1647.556,0,0,60.29746,9.188184,18.95063,17.80211,458.2607,34.45569,844.7387,0,78.09956,185.4865,1244.999,146.4367,35.02995,0,98.19872,15.50506,52.2578,38.47552,407.7257,21.24768,168.8329,0,245.7839,15.50506
"36005022401","Census Tract 224.01","Census Tract 224.01, Bronx County, New York","00","36","005","022401",2532,1587,756,5,0,18,13,5,6,622,19,7,0,63,73,945,51,0,0,56,143,34,6,593,0,5,0,57,0
"36005022403","Census Tract 224.03","Census Tract 224.03, Bronx County, New York","00","36","005","022403",2921.379,1925.526,816.0902,0,0,43.82293,8.049109,18.78125,10.28497,766.9012,26.83036,87.19868,0,58.57963,88.98737,995.8536,47.84748,0,0,33.98513,27.72471,75.12502,28.61905,705.6385,6.707591,2.235864,0,64.84005,3.130209
"36005022404","Census Tract 224.04","Census Tract 224.04, Bronx County, New York","00","36","005","022404",3611.621,2380.474,1008.91,0,0,54.17707,9.950891,23.21875,12.71503,948.0988,33.16964,107.8013,0,72.42037,110.0126,1231.146,59.15252,0,0,42.01487,34.27529,92.87498,35.38095,872.3615,8.292409,2.764136,0,80.15996,3.869791
"36005022500","Census Tract 225","Census Tract 225, Bronx County, New York","00","36","005","022500",7002,5290,2807,0,0,93,6,42,12,688,92,1149,0,151,250,1712,290,6,6,201,107,70,32,587,5,155,0,236,17
"36005022701","Census Tract 227.01","Census Tract 227.01, Bronx County, New York","00","36","005","022701",5184.045,4041.979,1831.765,0,0,43.89781,35.89781,45.39839,14.69919,585.1894,30,1105.181,8,95.99539,245.9551,1142.067,199.3984,0.6991936,0,70.59815,21.69919,31.79562,7,305.4868,21,176.0941,22,234.5959,51.69919
"36005022702","Census Tract 227.02","Census Tract 227.02, Bronx County, New York","00","36","005","022702",1536.099,1222.845,407.8286,0.9554543,0.3520095,18.51023,17.65535,12.80276,6.904251,90.68839,0.764409,243.7543,0,37.51322,385.1158,313.2549,27.19833,6.305521,0.3017224,15.91854,6.75339,35.56213,1.210931,111.0806,0.8548802,63.92144,0,36.94143,7.205974
"36005022703","Census Tract 227.03","Census Tract 227.03, Bronx County, New York","00","36","005","022703",756.2303,472.5331,171.1049,13.29831,0,22.16384,13.29831,0,6.205876,78.01672,17.73107,106.3864,0,31.91593,12.41175,283.6972,22.16384,8.865537,0,5.319322,12.41175,44.32769,5.319322,111.7058,14.18486,11.5252,0,39.00836,8.865537
"36005022800","Census Tract 228","Census Tract 228, Bronx County, New York","00","36","005","022800",5072.673,3303.773,1410.955,0.03584346,0,40.13342,19.01195,26,44.01195,1072.297,134.7268,58.05376,0,175.0498,323.4978,1768.9,37.10753,5.041817,0,83.07965,202.0896,99.01394,36,1085.149,39.27679,0.02787825,12,142.0976,28.01593
"36005022901","Census Tract 229.01","Census Tract 229.01, Bronx County, New York","00","36","005","022901",5666.667,3822.724,2125.674,32.07999,0,65.21445,43.70169,8,9.536284,311.1276,64.5412,837.6221,0,35.14429,290.082,1843.943,466.1324,90.66458,0,113.2252,118.9208,42.30845,16.52886,422.4794,56.81514,113.0915,0,354.6422,49.13446
"36005022902","Census Tract 229.02","Census Tract 229.02, Bronx County, New York","00","36","005","022902",3161.103,2531.743,1288.221,11.6217,0,11.6217,0,0,6.257839,169.8556,10.72772,876.9915,0,8.93977,147.5062,629.3598,162.7038,4.469885,0,21.45545,19.66749,5.363862,7.151816,279.8148,0,106.3833,0,22.34942,0
"36005023000","Census Tract 230","Census Tract 230, Bronx County, New York","00","36","005","023000",2342.326,1891.226,980.0446,17.96416,0,66.86658,5.988052,0,5.988052,148.7033,364.2732,26.94624,0,24.95022,249.5022,451.0999,53.89247,20.95818,0,39.92035,44.91039,6.986061,0,74.85065,138.7232,13.97212,0,48.90243,7.98407
"36005023100","Census Tract 231","Census Tract 231, Bronx County, New York","00","36","005","023100",2547.131,2349.281,1002.004,0,0,35,0,0,0,38.43381,23.51608,1056.758,0,0,193.5692,197.8497,10.6006,7.216903,0,35.47719,0,0.3470456,23,34,0.2602842,41.94764,0,45,0
"36005023200","Census Tract 232","Census Tract 232, Bronx County, New York","00","36","005","023200",2385,1872,953,13,8,40,7,14,28,29,524,72,0,45,139,513,63,7,0,8,7,14,15,20,290,33,0,48,8
"36005023301","Census Tract 233.01","Census Tract 233.01, Bronx County, New York","00","36","005","023301",4877,3578,2005,0,0,65,27,13,10,295,83,730,0,91,259,1299,394,15,0,165,61,83,20,257,14,87,6,143,54
"36005023302","Census Tract 233.02","Census Tract 233.02, Bronx County, New York","00","36","005","023302",2728,1908,757,0,0,33,21,8,0,191,47,582,7,13,249,820,124,57,0,89,19,35,42,148,11,98,0,173,24
"36005023501","Census Tract 235.01","Census Tract 235.01, Bronx County, New York","00","36","005","023501",2695,1972,861,0,11,31,0,6,0,181,0,383,0,92,407,723,168,10,6,33,30,16,16,180,23,99,10,121,11
"36005023502","Census Tract 235.02","Census Tract 235.02, Bronx County, New York","00","36","005","023502",3252,2166,1143,17,6,85,25,25,24,253,53,179,0,87,269,1086,210,63,0,80,22,105,30,257,38,53,5,219,4
"36005023600","Census Tract 236","Census Tract 236, Bronx County, New York","00","36","005","023600",1646,1170,542,0,0,39,8,0,0,6,375,97,0,15,88,476,47,6,0,35,9,0,6,6,324,10,0,33,0
"36005023702","Census Tract 237.02","Census Tract 237.02, Bronx County, New York","00","36","005","023702",936,650,439,0,0,0,6,0,0,40,0,120,0,7,38,286,70,0,0,23,12,23,0,27,13,64,0,48,6
"36005023703","Census Tract 237.03","Census Tract 237.03, Bronx County, New York","00","36","005","023703",3704.385,2705.817,1546.261,0,5.066018,35.46213,19.13829,6.754691,20.26407,300.0208,117.6442,370.3822,0,74.86449,209.9583,998.5684,176.7477,3.377345,0,82.18208,47.28284,61.918,39.40236,370.3822,27.58165,26.45587,0,145.7887,17.44962
"36005023704","Census Tract 237.04","Census Tract 237.04, Bronx County, New York","00","36","005","023704",2876.615,2101.184,1200.739,0,3.933982,27.53787,14.86171,5.245309,15.73593,232.9792,91.3558,287.6178,0,58.13551,163.0417,775.4316,137.2523,2.622655,0,63.81793,36.71716,48.082,30.59764,287.6178,21.41835,20.54413,0,113.2113,13.55038
"36005023800","Census Tract 238","Census Tract 238, Bronx County, New York","00","36","005","023800",2219,1791,999,0,0,31,77,0,0,8,495,0,0,17,164,428,33,8,0,15,11,0,0,6,342,0,0,5,8
"36005023900","Census Tract 239","Census Tract 239, Bronx County, New York","00","36","005","023900",7232,5249,2964,18,6,197,37,20,11,425,204,882,0,104,381,1983,646,24,0,129,55,34,39,434,92,214,0,311,5
"36005024000","Census Tract 240","Census Tract 240, Bronx County, New York","00","36","005","024000",3147,2520,1338,0,0,50,13,4,0,13,613,299,6,38,146,627,35,0,0,16,0,0,0,7,529,11,0,29,0
"36005024100","Census Tract 241","Census Tract 241, Bronx County, New York","00","36","005","024100",7072,5673,2983,16,0,74,12,20,7,184,95,1387,0,114,781,1399,325,7,0,85,46,46,41,244,24,338,0,212,31
"36005024300","Census Tract 243","Census Tract 243, Bronx County, New York","00","36","005","024300",6399,5459,2709,24,5,71,0,14,26,66,71,1831,7,53,582,940,300,29,0,66,12,50,18,116,8,141,0,184,16
"36005024400","Census Tract 244","Census Tract 244, Bronx County, New York","00","36","005","024400",2286,1896,1062,0,0,25,20,0,0,0,490,5,18,55,221,390,27,0,0,19,18,0,0,0,307,5,6,8,0
"36005024501","Census Tract 245.01","Census Tract 245.01, Bronx County, New York","00","36","005","024501",4577.456,3478.087,2041.685,9.17096,0,56.74532,0,13.75644,53.30621,246.4696,57.89169,539.9403,0,131.8326,327.2886,1099.369,256.7869,52.15984,7.451405,89.41686,17.19555,66.48946,17.76874,190.2974,29.23244,122.6616,0,233.8595,16.04918
"36005024502","Census Tract 245.02","Census Tract 245.02, Bronx County, New York","00","36","005","024502",3408.545,2589.913,1520.315,6.82904,0,42.25468,0,10.24356,39.69379,183.5304,43.10831,402.0597,0,98.16745,243.7114,818.6312,191.2131,38.84016,5.548595,66.58314,12.80445,49.51054,13.23127,141.7026,21.76756,91.33841,0,174.1405,11.95082
"36005024600","Census Tract 246","Census Tract 246, Bronx County, New York","00","36","005","024600",2193,1652,847,0,7,16,15,0,17,279,289,51,0,5,126,541,29,8,11,51,34,14,30,154,167,0,0,36,7
"36005024700","Census Tract 247","Census Tract 247, Bronx County, New York","00","36","005","024700",1383.948,1156.559,846.7383,10.28645,0,15.57291,0,0.6053897,0.529716,74.07014,32.22149,115.8162,0,17,43.71872,227.3887,72.21595,0,0,36.66482,0,13.45404,0,34.05943,14.89184,16,0,40.10262,0
"36005024800","Census Tract 248","Census Tract 248, Bronx County, New York","00","36","005","024800",3270,2253,1179,0,0,25,23,0,25,323,528,17,0,52,81,1017,25,23,0,50,104,40,35,246,411,21,0,62,0
"36005024900","Census Tract 249","Census Tract 249, Bronx County, New York","00","36","005","024900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36005025000","Census Tract 250","Census Tract 250, Bronx County, New York","00","36","005","025000",2949,2276,1316,0,0,41,18,6,7,58,642,14,0,25,149,673,77,0,0,5,0,8,16,14,520,0,0,33,0
"36005025100","Census Tract 251","Census Tract 251, Bronx County, New York","00","36","005","025100",9407,7447,3719,13,0,58,24,16,18,364,144,2191,0,177,723,1960,496,8,7,217,101,37,76,248,26,437,0,270,37
"36005025200","Census Tract 252","Census Tract 252, Bronx County, New York","00","36","005","025200",2620.416,2213.726,1140.248,6.121887,0.1300131,25.2519,0,0,0,11.24377,785.0233,9.065006,0,45.30878,191.3332,406.6896,38.74757,0,0,6.5038,0,0.1137614,0,0.2275229,336.8288,0,0,24.17877,0.08938398
"36005025300","Census Tract 253","Census Tract 253, Bronx County, New York","00","36","005","025300",5235,3841,2730,9,0,72,31,28,14,157,84,237,0,123,356,1394,729,19,6,30,29,29,31,121,50,37,0,272,41
"36005025400","Census Tract 254","Census Tract 254, Bronx County, New York","00","36","005","025400",2554,2123,1188,0,0,39,7,0,0,23,666,35,0,30,135,431,58,8,0,8,0,0,16,0,326,0,0,15,0
"36005025500","Census Tract 255","Census Tract 255, Bronx County, New York","00","36","005","025500",5125,4048,3244,38,0,118,13,7,6,13,174,67,0,82,286,1077,683,19,0,54,22,0,23,33,19,27,0,181,16
"36005025600","Census Tract 256","Census Tract 256, Bronx County, New York","00","36","005","025600",1637.584,1309.274,884.7518,14.87811,15.86999,30.7481,0,0,0,29.75623,246.9767,7.934994,0,37.69122,40.66684,328.3104,91.25243,0,0,61.4962,0,13.88624,0,27.77248,101.1712,0,0,21.82123,10.91062
